#Title:Iodine
#Comment:
#Date:19/02/2018 14:33:52
#Operator:
#System Name:Undefined
#Wavelength(nm):Baseline
2.4796799999999997,0.19036999999999998
2.4794320567943204,0.19081
2.4791841631673663,0.19077
2.478936319104269,0.19102
2.4786885245901638,0.19105
2.4784407796101946,0.1911
2.47819308414951,0.19137
2.4779454381932644,0.19114
2.4776978417266187,0.19125
2.4774502947347385,0.19117
2.4772027972027972,0.19146999999999997
2.4769553491159724,0.19144
2.4767079504594482,0.19135000000000002
2.476460601218416,0.19158999999999998
2.4762133013780705,0.19173
2.4759660509236143,0.1917
2.4757188498402556,0.19186
2.4754716981132074,0.19186
2.47522459572769,0.19177
2.474977542668929,0.19172
2.4747305389221554,0.19193000000000002
2.4744835844726074,0.19197
2.4742366793055277,0.19205999999999998
2.473989823406166,0.1923
2.4737430167597765,0.19255
2.473496259351621,0.19253
2.473249551166966,0.19269
2.473002892191084,0.19254
2.472756282409254,0.19252
2.47250972180676,0.19272999999999998
2.4722632103688933,0.19267
2.4720167480809487,0.19286999999999999
2.4717703349282294,0.1928
2.471523970896043,0.19314
2.4712776559697027,0.19327
2.471031390134529,0.1934
2.470785173375847,0.19357
2.4705390056789875,0.19352
2.470292887029289,0.19344
2.4700468174120926,0.19333
2.469800796812749,0.19314
2.4695548252166115,0.19318000000000002
2.4693089026090416,0.19344
2.469063028975406,0.19345
2.468817204301075,0.19369
2.4685714285714284,0.19380999999999998
2.468325701771849,0.19430999999999998
2.4680800238877274,0.19432
2.4678343949044583,0.19421
2.4675888148074434,0.19404000000000002
2.4673432835820894,0.19385999999999998
2.4670978012138094,0.19377999999999998
2.466852367688022,0.19363
2.466606982990152,0.19369
2.4663616471056296,0.19394
2.4661163600198903,0.19430999999999998
2.465871121718377,0.19462
2.4656259321865366,0.19487
2.465380791409823,0.19524
2.465135699373695,0.19533
2.464890656063618,0.19513999999999998
2.4646456614650627,0.19505
2.464400715563506,0.19455
2.46415581834443,0.19446000000000002
2.463910969793323,0.19433999999999998
2.463666169895678,0.19436
2.4634214186369956,0.1945
2.463176716002781,0.19494
2.4629320619785458,0.19524000000000002
2.4626874565498063,0.19568
2.462442899702085,0.19605
2.462198391420911,0.19644
2.4619539316918186,0.19635
2.461709520500347,0.19613999999999998
2.4614651578320426,0.19587
2.4612208436724563,0.19547
2.4609765780071453,0.19508999999999999
2.4607323608216727,0.19479
2.4604881921016073,0.19492
2.460244071832523,0.19508
2.46,0.19554
2.4597559765896237,0.19609000000000001
2.4595120015869862,0.19666
2.459268074977685,0.19726
2.4590241967473223,0.19757
2.458780366881507,0.19757999999999998
2.4585365853658536,0.19748
2.4582928521859815,0.19715999999999997
2.458049167327518,0.19669
2.457805530776093,0.19624
2.457561942517344,0.1956
2.457318402536914,0.19543
2.4570749108204515,0.19542
2.4568314673536116,0.19576000000000002
2.4565880721220528,0.19629000000000002
2.456344725111441,0.19685
2.4561014263074483,0.19779000000000002
2.455858175695751,0.19826
2.455614973262032,0.19859
2.455371818991979,0.1988
2.455128712871287,0.19864
